,_id,review,translations,score,university,course,upvotes,downvotes,date,courseName,courseNameShort,translation
877,5c69e9640f0ace001c38a8fb,I hate physics. I did not hate this class.,"Ich hasse Physik, ich hasse diese Klasse nicht.",5,UZH,50776501,3.0,3.0,1550444962007,PHY 124 Physics for Biomedicine,Physics for Biomedicine,"Ich hasse Physik, ich hasse diese Klasse nicht."
878,5c6a69610f0ace001c38ef10,"I am not really convinced, that this course is necessary.","Ich bin nicht wirklich davon überzeugt, dass dieser Kurs notwendig ist.",1,UZH,50038000,1.0,0.0,1550477896014,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Betriebswirtschaftslehre I,"Ich bin nicht wirklich davon überzeugt, dass dieser Kurs notwendig ist."
879,5c6a81280f0ace001c392a46,"Only take this course if you already know a lot about Regression, as it offers more of an alternative lense to view the material through. Absolutely worthwhile for people who want to make stats their focus however. If you notice that your year has a bad crop of TAs you should flee immediately though. The prof by himself is kind of a mess.","Nehmen Sie diesen Kurs nur, wenn Sie bereits viel über Regression wissen, da es mehr eine alternative Linse bietet, um das Material durch zu sehen. Absolut lohnenswert für Leute, die Statistiken ihren Fokus machen wollen jedoch. Wenn Sie bemerken, dass Ihr Jahr hat eine schlechte Ernte von TAs sollten Sie sofort fliehen.",4,UZH,50541554,0.0,0.0,1581960556339,STA 406 Generalized Regression,Generalized Regression,"Nehmen Sie diesen Kurs nur, wenn Sie bereits viel über Regression wissen, da es mehr eine alternative Linse bietet, um das Material durch zu sehen. Absolut lohnenswert für Leute, die Statistiken ihren Fokus machen wollen jedoch. Wenn Sie bemerken, dass Ihr Jahr hat eine schlechte Ernte von TAs sollten Sie sofort fliehen."
880,5c6a932d0f0ace001c3950f4,Random,Zufällig,1,UZH,50038026,0.0,0.0,1550488370483,Formale Grundlagen der Informatik I (V) (Foundations of Computing I),Formale Grundlagen der Informatik I,Zufällig
881,5c6a93cf0f0ace001c395260,Nice to know,Schön zu wissen,4,UZH,50489590,0.0,0.0,1550488535956,Kommunikationssysteme (V+Ü) (Communication Systems),Kommunikationssysteme,Schön zu wissen
882,5c6baf2d22bbc9001c042b2f,Eva could really learn how to explain concepts from this lecturer. ,"Eva konnte wirklich lernen, wie man Konzepte von dieser Dozentin erklärt.",5,UZH,50047888,2.0,0.0,1550561190535,CHE 172 Organic Chemistry for the Life Sciences,Organic Chemistry for the Life Sciences,"Eva konnte wirklich lernen, wie man Konzepte von dieser Dozentin erklärt."
883,5c6bc5c722bbc9001c045e55,"The presentations were twice as long as originally intended, due to the small number of participants. The teacher did not read the papers in full, or gave papers he believed to be wrong which put the concerned students in a bad position.","Die Präsentationen waren doppelt so lang wie ursprünglich beabsichtigt, aufgrund der geringen Anzahl der Teilnehmer. Der Lehrer nicht die Papiere in vollem Umfang gelesen, oder gab Papiere, die er für falsch hielt, die die betroffenen Studenten in eine schlechte Lage.",2,UZH,50407540,0.0,0.0,1550567004454,Seminar in Information Economics and Contract Theory (S),Seminar in Information Economics and Contract Theory,"Die Präsentationen waren doppelt so lang wie ursprünglich beabsichtigt, aufgrund der geringen Anzahl der Teilnehmer. Der Lehrer nicht die Papiere in vollem Umfang gelesen, oder gab Papiere, die er für falsch hielt, die die betroffenen Studenten in eine schlechte Lage."
884,5c6bc68322bbc9001c0461ad,"Good course overall, very interesting topic. Everything is demonstrated in full with Matlab code available, and the exam is pretty straightforward (you can expect every question if you know the maths and the slides)","Guter Kurs insgesamt, sehr interessantes Thema. Alles wird in vollem Umfang mit Matlab Code zur Verfügung, und die Prüfung ist ziemlich einfach (Sie können jede Frage erwarten, wenn Sie die Mathematik und die Dias kennen)",4,UZH,50857327,0.0,0.0,1550567153838,Business Cycles: Empirics and Theory (L),Business Cycles,"Guter Kurs insgesamt, sehr interessantes Thema. Alles wird in vollem Umfang mit Matlab Code zur Verfügung, und die Prüfung ist ziemlich einfach (Sie können jede Frage erwarten, wenn Sie die Mathematik und die Dias kennen)"
885,5c6bc70a22bbc9001c0463b1,Good lecturer and assistants! One of the most interesting compulsory modules. However the Problem Sets are very time consuming and count as little as 20% of the final grade.,Gute Dozenten und Assistenten! Eines der interessantesten Pflichtmodule. Allerdings sind die Problem-Sets sehr zeitaufwändig und zählen bis zu 20% der Abschlussnote.,4,UZH,50377285,0.0,0.0,1550567258234,Empirical Methods (L+E),Empirical Methods,Gute Dozenten und Assistenten! Eines der interessantesten Pflichtmodule. Allerdings sind die Problem-Sets sehr zeitaufwändig und zählen bis zu 20% der Abschlussnote.
886,5c6bd82d22bbc9001c048521,Quality jokes,Qualitätswitze,3,UZH,50030887,29.0,3.0,1550571583308,Statistik (V+Ü) (Statistics),Statistik,Qualitätswitze
887,5c6bf14a22bbc9001c04b05a,I have to agree with the other comments. Interesting topics but incredibly trivial exam that measures absolutely nothing aside from your ability to regurgitate information from the slides. I regret taking the class.,"Ich muss mit den anderen Kommentaren zustimmen. Interessante Themen, aber unglaublich triviale Prüfung, die absolut nichts außer Ihrer Fähigkeit, Informationen aus den Dias zu regenerieren misst.",2,UZH,50771995,0.0,0.0,1555029701256,The Economics of Individual Decision Making (L+E),The Economics of Individual Decision Making,"Ich muss mit den anderen Kommentaren zustimmen. Interessante Themen, aber unglaublich triviale Prüfung, die absolut nichts außer Ihrer Fähigkeit, Informationen aus den Dias zu regenerieren misst."
888,5c6bf20622bbc9001c04b136,Interesting class but very disorganized. Professor can't communicate well in English.,"Interessante Klasse, aber sehr unorganisiert. Professor kann nicht gut auf Englisch kommunizieren.",2,UZH,50857327,0.0,0.0,1553814675472,Business Cycles: Empirics and Theory (L),Business Cycles,"Interessante Klasse, aber sehr unorganisiert. Professor kann nicht gut auf Englisch kommunizieren."
889,5c6bf29922bbc9001c04b20a,"Absolutely horrible. One of the professors is completely inconprehensible, and I'm a native English speaker. The exam was stupidly trivial and long. Do not take this class unless you enjoy getting frustrated for the entire semester.","Absolut schrecklich. Einer der Professoren ist völlig unannehmbar, und ich bin ein englischer Muttersprachler. Die Prüfung war dumm trivial und lang. Nehmen Sie diesen Kurs nicht, es sei denn, Sie genießen frustriert für das ganze Semester.",1,UZH,50544743,0.0,0.0,1550712069879,Public Debt Management (L),Public Debt Management,"Absolut schrecklich. Einer der Professoren ist völlig unannehmbar, und ich bin ein englischer Muttersprachler. Die Prüfung war dumm trivial und lang. Nehmen Sie diesen Kurs nicht, es sei denn, Sie genießen frustriert für das ganze Semester."
890,5c6c150a4da451001c79521c,Grrrrr,Grrrrrrrrrrr,1,ETH,529-0051-00L,0.0,0.0,1550587163647,Analytische Chemie I,Analytische Chemie I,Grrrrrrrrrrr
891,5c6c539d4da451001c798bc9,"Amazing course. Professor Chat has amazing energy and gives a lot of motivation. Also the exact plan and timing is great. The only minus is that exam can have a little bit not expected tasks, but if you prepare perfectly and won't worry you will do great. Amount of work is not that big as it seems (but still yes, it takes 8-10 hours a week) and much more interesting and easy understandable than in a lot of other cources.","Erstaunlicher Kurs. Professor Chat hat erstaunliche Energie und gibt eine Menge Motivation. Auch der genaue Plan und Timing ist groß. Das einzige Minus ist, dass die Prüfung ein wenig nicht erwartete Aufgaben haben kann, aber wenn Sie sich perfekt vorbereiten und keine Sorge werden Sie große tun. Menge der Arbeit ist nicht so groß, wie es scheint (aber immer noch ja, es dauert 8-10 Stunden pro Woche) und viel interessanter und einfacher verständlich als in vielen anderen Cources.",5,UZH,50793285,2.0,2.0,1550603409401,Human-Computer Interaction (L+E),Human-Computer Interaction,"Erstaunlicher Kurs. Professor Chat hat erstaunliche Energie und gibt eine Menge Motivation. Auch der genaue Plan und Timing ist groß. Das einzige Minus ist, dass die Prüfung ein wenig nicht erwartete Aufgaben haben kann, aber wenn Sie sich perfekt vorbereiten und keine Sorge werden Sie große tun. Menge der Arbeit ist nicht so groß, wie es scheint (aber immer noch ja, es dauert 8-10 Stunden pro Woche) und viel interessanter und einfacher verständlich als in vielen anderen Cources."
892,5c6c72094da451001c79a514,The course covers many interesting topics in derivative pricing. Solid background in probability theory is needed. ,Der Kurs deckt viele interessante Themen in der Derivat-Preisgestaltung ab. Solider Hintergrund in der Wahrscheinlichkeitstheorie ist erforderlich.,5,UZH,50846819,0.0,0.0,1550612248153,Financial Engineering (L+E),Financial Engineering,Der Kurs deckt viele interessante Themen in der Derivat-Preisgestaltung ab. Solider Hintergrund in der Wahrscheinlichkeitstheorie ist erforderlich.
893,5c6c8c104da451001c79b95d,"The professor is really good but the tutors were really bad (unprepared and made many errors). The content of the course is mainly standard game theory and some extensions from behavirol economics. All in all, not so hard. The exam covered only the easy topics of the exercise sessions. ","Der Professor ist wirklich gut, aber die Tutoren waren wirklich schlecht (unvorbereitet und machte viele Fehler). Der Inhalt des Kurses ist vor allem Standard-Spieltheorie und einige Erweiterungen von behavirol Ökonomie. Alles in allem, nicht so schwer. Die Prüfung behandelte nur die einfachen Themen der Übungssitzungen.",3,UZH,50368922,2.0,1.0,1550617811985,Advanced Microeconomics I (L+E),Advanced Microeconomics I,"Der Professor ist wirklich gut, aber die Tutoren waren wirklich schlecht (unvorbereitet und machte viele Fehler). Der Inhalt des Kurses ist vor allem Standard-Spieltheorie und einige Erweiterungen von behavirol Ökonomie. Alles in allem, nicht so schwer. Die Prüfung behandelte nur die einfachen Themen der Übungssitzungen."
894,5c6c8d564da451001c79b9f3,"Very interesting course, a lot of work but you also learn a lot.","Sehr interessanter Kurs, viel Arbeit, aber man lernt auch viel.",5,UZH,50450169,1.0,1.0,1550617972547,Advanced Macroeconomics (L+E),Advanced Macroeconomics,"Sehr interessanter Kurs, viel Arbeit, aber man lernt auch viel."
895,5c6c8d854da451001c79ba0f,"For the exam you have to learn definitions and understand the basic concepts to solve easy calcalus style questions. The exercise sessions are not relevant for the exam only the lecture is. If you attend the lecture and study the definitions, you can easily get a good result.","Für die Prüfung müssen Sie Definitionen lernen und die grundlegenden Konzepte verstehen, um einfache calcalus Stilfragen zu lösen. Die Übungssitzungen sind nicht relevant für die Prüfung nur der Vortrag ist. Wenn Sie den Vortrag besuchen und die Definitionen studieren, können Sie leicht ein gutes Ergebnis erzielen.",4,UZH,50771995,0.0,0.0,1550618236534,The Economics of Individual Decision Making (L+E),The Economics of Individual Decision Making,"Für die Prüfung müssen Sie Definitionen lernen und die grundlegenden Konzepte verstehen, um einfache calcalus Stilfragen zu lösen. Die Übungssitzungen sind nicht relevant für die Prüfung nur der Vortrag ist. Wenn Sie den Vortrag besuchen und die Definitionen studieren, können Sie leicht ein gutes Ergebnis erzielen."
896,5c6cfc3f4da451001c79d97e,Very interesting class that places a lot of value on intuitive understanding rather than mathematical derivations.   The 0.25 bonus from the quizes and the optional 30% grade from the presentation at the end of the semester can boost your final grade by quite a bit.,"Sehr interessante Klasse, die viel Wert auf intuitives Verständnis und nicht auf mathematische Ableitungen legt. Der 0,25 Bonus aus den Quizs und der optionale 30%-Grad aus der Präsentation am Ende des Semesters können Ihre Abschlussnote um einiges steigern.",5,ETH,227-0145-00L,0.0,0.0,1550646501553,Solid State Electronics and Optics,Solid State Electronics and Optics,"Sehr interessante Klasse, die viel Wert auf intuitives Verständnis und nicht auf mathematische Ableitungen legt. Der 0,25 Bonus aus den Quizs und der optionale 30%-Grad aus der Präsentation am Ende des Semesters können Ihre Abschlussnote um einiges steigern."
897,5c6d03764da451001c79e2bc,"Good course idea, some teachers give more feedback, some less. The actual grading for the exam is a lot more generous than the ""mock gradings"" during the semester","Gute Kursidee, einige Lehrer geben mehr Feedback, einige weniger. Die eigentliche Einstufung für die Prüfung ist viel großzügiger als die ""Mock Gradings"" während des Semesters",4,UZH,50430008,0.0,0.0,1550648416110,INI 431 Readings in Neuroinformatics,Readings in Neuroinformatics,"Gute Kursidee, einige Lehrer geben mehr Feedback, einige weniger. Die eigentliche Einstufung für die Prüfung ist viel großzügiger als die ""Mock Gradings"" während des Semesters"
898,5c6d07d54da451001c79e952,You will learn the basics about sleep phases and EEG. But there wont be anything about dreams. Still pretty interesting imo. ,Sie lernen die Grundlagen über Schlafphasen und EEG. Aber es wird nichts über Träume geben. Noch ziemlich interessant imo.,4,UZH,50029259,0.0,0.0,1550649446801,BIO 333 Comparative Physiology and Pharmacology of Sleep,Comparative Physiology and Pharmacology of Sleep,Sie lernen die Grundlagen über Schlafphasen und EEG. Aber es wird nichts über Träume geben. Noch ziemlich interessant imo.
899,5c6ea283541f54001c6ed4fb,Good teaching team ,Gutes Lehrteam,5,UZH,50895967,1.0,3.0,1550754481581,Data Visualization and Analysis (L+E),Data Visualization and Analysis,Gutes Lehrteam
