,_id,review,score,upvotes,downvotes,sum
1952,60231c937ff4430022cd84b1,"Eher langweilige Themen und Vorträge sind voll mit Inhalten gestapelt, Themen werden durchgeeilt und Sie müssen sie selbst lernen und studieren. Dozent hat sich im Laufe des Semesters verbessert und Engagement gezeigt. Problem-Sets sind schwierig, aber wirklich nützlich und die Prüfung war sehr fair.",4,0.0,0.0,0
966,5cf65a00888ee3001ce4d86d,"Inhalt der Vorlesung ist interessant und relevant, aber ich habe das Gefühl, dass der Dozent bestimmte Fragen in der mündlichen Prüfung auf der Grundlage, ob er Sie mag oder nicht",2,3.0,1.0,1
1870,60074021dc8bfe00221ec5a4,"Nicht empfohlen, wenn Sie wenig Kenntnisse der stochastischen Kalkül und Wahrscheinlichkeits-Messtheorie haben.",1,0.0,0.0,0
3241,5d0cfb72a2f002001c6707aa,Sehr bemühte Dozentin! Übungen reichlich vorhanden und sogar etwas schwerer als in der Prüfung.,4,2.0,1.0,1
1842,5ffa1eb207b93a0022dfa05d,"Große Workload, aber Sie lernen viel im Austausch. Toller Kurs.",5,0.0,0.0,0
2015,6050b61999a6cd00227cc70e,"Sehr langweiliges, aber mühsames Seminar. Im Grunde nur ein Seminar, das versucht, jeden zu überzeugen, wie cool Wolfram Mathematica ist. Und eine Gelegenheit für den Dozenten, seine (buggy) Webiste zu fördern. Nur positiv ist, dass man damit bis Mitte März fertig wird.",2,0.0,0.0,0
3482,5d1b7d7c139930001c20fa35,"Modul ist nicht gerade einfach. Aus den Vorlesungen kann man nicht viel mitnehmen, trotzdem ist es empfehlenswert diese zu besuchen. Prof ist sehr nett, aber didaktisch schwach. Einige Themen hatten auch nicht wirklich etwas mit Biomedizin zu tun. Übungsstunden sind Pflicht, in den Gruppen in denen ich war, kamen aber oft nur etwa die Hälfte der Studenten, was den eher tiefen Schnitt evt erklärt. Prüfung war nicht nur Aufgaben lösen, sondern v.a. auch Theorie anwenden. Etwa ein Viertel der Aufgaben stammte aus den Übungen. Ingesamt wars gut machbar, aber man musste sich wirklich mit dem Stoff beschäftigen und teilweise zusätzlich im Internet nachforschen. Zudem ist das Skript von Osterwalder sehr nützlich. ",3,0.0,3.0,0
6218,62385ee563089d00211af578,"Cooles Fach, gut lernbar Midterm exam und final exam decken fast gleichen Stoff ab",4,0.0,0.0,0
4500,5e5c278d082d4e002276a423,"Das Fach selber ist spannend und extrem wichtig in der VWL, jedoch würde ich jedem abraten das Modul zu wählen, solange Prof. Alos-Ferrer und sein Team es machen und das aus folgenden Gründen: - Folien chaotisch, unübersichtlich  - Keine Musterlösungen zu den Übungen, was nicht nur dazu geführt hat, dass in den Übungen der Fokus nicht auf Verständnis sondern auf das Abschreiben der Lösungen waren. Es ist ebenfalls ein Fach, indem die Annotationen sehr wichtig sind, es ist schwer diese zu lernen ohne Verlässlichen Musterlösungen - Es gab schon eine Probeprüfung, jedoch enthielt dessen Lösungen Fehler. Das erschwerte natürlich die Prüfungsvorbereitung  - Prüfung war sehr schwer. Man brauchte 30/60 Punkte für die 4. Es wurde nichts angepasst!  NUR 60% Haben bestanden, was eine extrem tiefe Quote ist für ein Fach in der Bachelorstufe (nicht mal im Assessement hatten wir solche Quoten)!!  Aus diesen Gründen würde ich dieses Modul nicht nochmal wählen, egal wie wichtig und spannend es ist!  ",1,1.0,0.0,1
1487,5b8d7f79e167e8001aefe3ac,"Sehr Spannender Einstieg, viel stoff an der Oberfläche, stressige Prüfungssituation. ",4,3.0,0.0,1
4699,5ee513cf5893340022cab40a,Schmutzi ist ein star! Gute vorlesung! Die prüfung war 2019 aber komplett random und nicht sehr representativ. Ein drittel der punkte für eine herleitung die in der vorlesung übersprungen wurde.,4,0.0,0.0,0
2929,5cf23dfaf241db001c9827ea,Pro: + kaum Präsenzzeit + Ausflug Kantonsspital St. Gallen  Con: - 4 Präsentationen/ 4 Berichte / 1 Prüfung ,3,1.0,0.0,1
3505,5d1c8b868a3f6d001ca34ff9,"Die Vorlesung wurde von 2 Profs abgehalten. Der 1. Prof hat mehr die psychologischen Aspekte unterrichtet und der 2. hat anhand dem Vorwissen vom Psychologischen dann mehr über die ökonomischen Aspekte gesprochen.  Der 1. Prof hat sehr strukturiert und klar gesprochen mit absichtlichen Redundanzen in dem was er gesagt hat. War meiner Meinung nach ganz ein interessantes Thema und er hat es gut rübergebracht. Er hat die Vorlesung nach Themen unterteilt und da verschiedene Gehirnregionen mehrmals bei verschiedenen Themen vorkamen wurde es schnell mal unübersichtlich welche Gehirnregion für was verantwortlich war.  Der 2. Prof hat ein wenig undeutlich gesprochen und war ein wenig schwierig zum Zuhören. Während die Slides des 1. Profs standardmässig ca. 42 Seiten hatten pro Lektion ist es bei diesem Prof pötzlich zu 70 Seiten pro Vorlesung gestiegen. Viel zu viel Stoff und das ganze wurde noch unübersichtlicher mit den Gehienregionen und 40+ Studien dazu.  Manchmal wurden auch wichtige Informationen genannt, die sonst nirgendwo auf den Slides zu finden waren. Wenn man mal eine Vorlesung verpasst hatte oder mal nicht aufgepasst hat für 1min, hat man wichtige Informationen verpasst, die man nirgendwo nachschauen/nachlesen konnte.  Da man keine Übungen oder Sonstiges hat in dem Modul muss man ein wenig mehr Zeit für das Auswendiglernen einplanen. Die 3 etc sind zutreffend meiner Meinung nach.  Die Prüfung an sich war relativ schwer im Vergleich zum Gelernten. Auch wenn man die Slides auswendig konnte waren die Fragen sehr fies und teilweise verwirrend formuliert, so dass man nur wenige ""free points"" durch rein auswendig gelerntes Wissen holen konnte. Man musste oft intelligent die Antwortmöglichkeiten ausschliessen. Die Probefragen sind um einiges einfacher als die Prüfungsfragen!  Die Prüfung gibt für falsche Antworten dafür keine Maluspunkte. Die Zeit reicht genau aus um alle Fragen und Antworten einmal aufmerksam durchzulesen und darüber nachzudenken. Ein 2. Mal drüber gehen ist begrenzt möglich.  Alles in allem ist der Inhalt interessant, wird aber ein wenig langweilig rübergebracht. Aufwand entspricht ca. 3etc. Die Prüfung ist nicht einfach, aber machbar. Aufwand: mittelmässig, Schwierigkeit: mittel bis leicht schwer.",4,2.0,0.0,1
636,5a773dffe9eb9a001a0bff55,"Durchaus interessante VL über „Demokratie“ in VR China. Wird nicht monoton von der Dozentin vorgetragen, da wir auch viele Diskussionen haben. Die VL ist an sich einwandfrei organisiert und nachvollziehbar aufgebaut. Es wird genau klar kommuniziert, was gelernt werden muss. ",5,1.0,0.0,1
4728,5ee8e2e96bf0740022f694b6,"Hens hat es geschafft, dass ich mir zum ersten Mal alle Podcasts eines Fachs angeschaut habe. Unterhaltsame Vorlesung, interessanter Inhalt, faire Prüfung. Hens ist Held. ",5,0.0,0.0,0
4561,5ebe77f3721b1900220dcf9c,Leider etwas willkürlich. Vor allem die Simulation (Die Note wird durch die in der Simulation erreichten Ergebnisse beinflusst). Der Spielleiter selbst schien mir nicht besonders sympathisch und auch etwas hochnäsig. Alles in allem würde ich das Seminar nicht weiter empfehlen. Edit: nach über 2.5 Monaten noch immer keine Noten. Bestätigt meine Einstellung gegenüber dem Seminar.,1,0.0,0.0,0
1021,5b1670114849e5001a58dcda,"Sehr schwierig die Hydrologieübungen zu verstehen, da die Lösungen dazu sehr viele Fehler enthalten!",2,0.0,0.0,0
27,5a5e66f9be6796001a9d7611,Danke Nick dass du mich durchgelassen hast <3,4,4.0,1.0,1
495,5bc9ec99c076ea00190a40ab,Zu stark benotet,3,3.0,1.0,1
5782,61557f004c4ee60021cb7d53,Top Dozentin,5,0.0,0.0,0
3532,5d1e64ff3d5e6e001cf9c92f,"Empfehlenswerte Vorlesung mit kompetenten Professoren, welche die Materie in einer verständlichen Art und Weise rüberbringen können. ",5,4.0,0.0,1
2457,5c5c5aa55112ef001c6b3c98,"Das Modul ist an sich sehr spannend, jedoch ziemlich chaotisch aufgebaut. Prüfung sehr schwierig, themen mussten bis ins kleinste detail auswendig gelernt werden um überhaupt eine chance zu haben die Fragen zu verstehen. Auch danach noch eine ziemliche lotterie um zu bestehen, 3 ECTS viel zu wenig für den Aufwand.",3,8.0,0.0,2
2741,62c30e7ed8345f00212d1af1,"Die hohe Gewichtung auf dem Poster, das Sie ausfüllen müssen, ist scheiße (wenn Ihr Partner nichts tut), sonst ist es ein interessanter Kurs",3,0.0,0.0,0
5428,605737f8d759180022a6ea77,Im Prinzip muss man sich alles selbst beibringen ,3,0.0,0.0,0
3264,5d0f78684f5d1e001cbc6b8c,"Professor sympathisch, Frau Müller weniger. Auswertung dauerte zu lange für das, dass nur MC ist.  ",3,1.0,0.0,1
6330,62a461b35394b10021c550fa,"lieber Dozent, fairi Prüfug, spannende stoff, wenig ufwand… aber leider alles online und zwar nöd mal zoom, sondern nur videos, darum schwer zum sich motiviere dra zbliebe.",4,0.0,0.0,0
2053,5c41a584f6bb49001c6ef178,"Der Intensivkurs war sehr hilfreich im Hinblick auf spätere Seminararbeiten und Essays oder das richtige Abhalten von Vorträgen. Auch die Texte, die während den Vorlesungen besprochen werden, sind insofern von grosser Wichtigkeit, da diese im Rahmen der Prüfung ohne Veranstaltung abgefragt werden könnten.  Ich durfte den Intensivkurs bei Natasha Fischer-Vaidya besuchen und ich muss sagen, dass ich noch nie eine so geduldige und bemühte Dozentin an der Uni hatte.  ",5,0.0,0.0,0
2208,610256b4c91c760022e65948,"Schöne prof, einfach offenes Buch online Prüfung",4,0.0,0.0,0
134,5a66152f6e7c4f001abb9300,"Beide Teile sind sehr interessant. XRay-Vorträge sind gut (obwohl hart). Die Hälfte der EM-Vorträge sind Zeitverschwendung und entsprechendes Material nutzlos. Die XRay-Prüfung war fair, Aufgaben waren klar und zu erwarten.",3,2.0,0.0,1
1030,5b16c988696b82001a9cde96,"Zwei gute Bücher mit unterschiedlichen Stärken. Vorlesung/Poodast war mässig, Übungslektion war hilfreich für die Prüfungsvorbereitung. Prüfung erfordert leider fast nur Auswendiglernen von Formeln.",4,4.0,0.0,1
1414,5b4f4a93a3735d001af83170,"War nie in der Vorlesung, trotzdem ohne grossen Aufwand eine gute Note",5,1.0,1.0,0
2614,62994620c75dcc0021a39a9a,"Worst course at UZH so weit. Sorry, aber dieser Kurs ist nur peinlich für UZH und den Dozenten. Organisation schrecklich, Einstufung von Aufträgen dauert Wochen und ist nicht transparent, Dias sind ein Durcheinander und der Inhalt wird nur aus einem Buch kopiert, Dozent kommt in der Regel spät. Ich denke auch an der Fakultät beschweren, weil dieser Kurs sicherlich nicht alle Qualitätsanforderungen der UZH erfüllt.",1,1.0,0.0,1
3487,5d1bb77c139930001c212caf,"neeei nemed sie sich zit bim korrigiere keeeis problem, no stresss",1,9.0,0.0,3
2178,5c48a482aaf8a6001c76c017,Das Praktikum an der UZH ist besser ,3,0.0,0.0,0
4702,5ee63ea3c0649d002288c485,Wer mathe 1 bestanden hat besteht auch mathe 2. Formeln anwenden können ist das a und o und führt zum gewünschten ergebnis. Wer Formeln und ein paar matrix eigenschaften kennt besteht! Schwierigkeitsgradspanne der einzelnen aufgaben im fs 20 (onlineprüfung) war riesig!,4,0.0,0.0,0
762,5c51b593ccaaf5001c0bddd7,"Schreiben Sie einfach viel und wie verrückt in der Prüfung. Wenn Sie Ihre Sachen aber kennen, können Sie eine gute Note zu machen.",4,0.0,0.0,0
1742,5c1792dec86872001b1d24bd,"Irgendöpis, frage gönd zu is detail, ufwand ned verhältnismässig zu de pünkt",1,2.0,1.0,1
580,5a71f232b1b468001ac02dad,"Vorlesungen ziemlich langweilig, den Stoff habe ich lieber selbst erarbeitet anhand der Pflichtlektüre. Prüfung war machbar und fair.",3,0.0,0.0,0
2898,5ced84e73cc130001c497b3e,Pflichtlektüre auswendig zu lernen finde ich sinnlos. Die dazugehörigen Konzepte begreifen sollte man. Ich werde nie wieder wissen müssen was Magin oder sonst wer gesagt hat- und falls doch kann ich nachschauen.,1,3.0,0.0,1
5216,600cc0ea3653aa0022ba4325,"Sehr motivierender Professor. Die Prüfung ist ein extremer Zeitstress, aber die Benotung fair. ",5,0.0,0.0,0
525,5a6ef8a355251c001a8ddac1,"Für Leute mit Zeit und Motivation. Wer sich auf das Sprechen fokusieren will, soll sich das Angebot des Sprachezentrum anschauen.",4,0.0,0.0,0
5910,61dd92cd6f3cc20021c6d086,"Während em Semester bin ich paarmal fasch duredreiht ab dem Fach aber prüefig isch eigentlich fair gsi… lerned quizzes und Theorie, üebige sind nur eini max zwei wichtig… R lerne!",4,0.0,0.0,0
1677,5f073010d3b18500223d15f1,"Ziemlich schwierig. Sie sollten hart lernen, um zu passieren! riesiges Material und eine Menge Übungen. Gut organisiert und gute TAs! lohnt es zu lernen!",4,0.0,0.0,0
6075,61f835a682ebe300210b4be3,Eigentlich spannend aber verdammt viel Aufwand für 3 Credits sodass die Motivation vergeht. Wer schnell Rechnen kann und diverse Marketing/Management Modelle gut anwenden kann mit seinem Bauchgefühl kann hier bei Openbook-Version notfallmässig mit 2-3 Tagen Aufwand alles nachholen und trotzdem gut bestehen. Prüfung assoziales Malus-System bei der man ständig angst hat.,1,0.0,0.0,0
1498,5b96dbe050df1b001a899c63,"Easy etcs für wenig Aufwand. Alles Stoff, welcher man bis zu dieser Stufe schon kennen sollte.",4,2.0,0.0,1
2470,5c5cafd95112ef001c6bb41b,Eifach öpis,3,2.0,1.0,1
4609,5ed7e3948b43040022f97f7f,"So ein Witz. Habe ohne Übertreibung nur einen halben Tag für die Prüfung gelernt, ohne mir je die Vorlesung/ Folien anzuschauen, aber wenn die Prüfung eine Lotterie ist geht halt alles",4,0.0,0.0,0
648,5a797135a728da001a4920d7,Sympatische Dozentin,4,1.0,1.0,0
2108,60cf03ae3f76c600224bb58b,"Das Thema wäre interessant gewesen und die Assistenten waren nett, aber es gibt eine Menge zu warten. Nur um jeden dritten Tag war es an der Reihe, etwas praktisches im Labor zu tun, aber nur für etwa 2 Stunden (da Sie in Gruppen von 3 und es gibt nicht viel zu tun). Meistens können Sie tun, was Sie wollen. Allerdings war es ihr erstes Mal, den Blockkurs zu tun, so dass vielleicht sie ihr Programm anpassen.",2,0.0,0.0,0
5828,61a6be24cedbda002130c885,Erstes semester: Erste Hälfte Schlafttablette am frühen Morgen. Zweite Semesterhälfte ein wenig besser.,2,0.0,0.0,0
699,5a7d7035356f84001ac4588e,"Horror modul. Viel z viel arbeitsufwand fuer 3ects, katastrophe pruefig. Het nix meh mit wuesse abfroege ztueh.",1,28.0,3.0,3
4256,5e2ad4673546a000229a019d,Die Vorlesung an sich ist spannend. Viele interessante Inhalte. Der Dozent ist je nach Laune mal besser oder schlechter.  Informationen zur Prüfung wurden zu spät mitgeteilt und die Prüfung war für ein Wahlmodul viel zu schwierig,3,7.0,0.0,2
4636,5edc92fa7dcf94002270ea47,"Der stoff ist sehr leicht zu verstehen, aber umfangreich für 3credits. Man lernt nicht wirklich viel neues dazu. Die prüfung ging dann aber sehr ins detail. Für die volle punktzahl (1punkt) mussten alle aussagen richtig angekreuzt werden, was bei detailfragen und bis zu 5 aussagen pro aufgabe kein easy Prüfungsmodus ist... online tool ist sehr hilfreich",2,0.0,0.0,0
1973,5c3b887e595ade001cf1c8af,Punktlandung,4,0.0,0.0,0
2561,624ec78a4316dc00218f361d,"Ich habe noch nie einen chaotischeren Vortrag besucht als diesen. Die Vorlesungen sind wirklich schmerzhaft. Tutorials, auf der anderen Seite, sind in Ordnung, mit einem sehr motivierten Doktoranden.",1,0.0,0.0,0
2563,6252cb5503b11800214670c1,Der Kurs gibt einen kurzen Überblick über das Verstärkungslernen. Das Projekt nach Abschluss des Seminars ist jedoch recht zeitaufwendig (wenn Sie einen richtigen Bericht schreiben wollen). Auch die Vorträge haben bei der Lösung der Aufgaben nicht wirklich geholfen. Die Vorträge waren sehr theoretisch und nicht angewendet.,3,1.0,0.0,1
4545,5e942cca3a25330022124fc4,"Paper viel zu schwierig für Studenten im zweiten Semester. Stoff teilweise spannend und gut erklärt, abhängig vom Dozenten aber auch sehr unverständlich. Was an der Prüfung kommt kann grösstenteils nur erraten werden.",2,0.0,0.0,0
772,5a8817f0dbf1ea001aeceb11,Professor Gilardi hat Spass am Unterrichten und seine Vorlesungen sind spannend und vielfältig.,5,6.0,2.0,1
825,5a93c8978b33e8001a1184ed,Habe sinvolle Grundkenntnisse wie zum Beispiel die Auslegungsmethoden erworben.,4,2.0,1.0,1
2986,5cfa8200dd2309001c12a2c3,Wie immer konnte man davon ausgehen dass es 2 einfachere und eine schwerere Prüfung gibt. Dieses Mal war die schwere die 2. Prüfung und nicht wie sonst die 3. Prüfung. Das Skript ist sehr gut.,5,4.0,0.0,1
1040,5b193862881910001a323ecc,"Guten Überblick, allerdings sind gewisse VLs besser als andere...",4,0.0,0.0,0
1339,5e14bfd7365572001e8103ee,nutzlos,2,0.0,0.0,0
1727,5c1264ba87cae7001bc22859,"Man sagt ja, Reviews hätten einen Bias zum Negativen, da sich vor allem jene melden, welche was zu motzen hätten. Damit bin ich prinzipiell einverstanden, nur ist mir niemand bekannt, der über dieses Fach etwas Gutes zu sagen hätte. Von ca. 50 Studenten besuchen keine 10 die Vorlesung, was ich vollkommen verstehe, da man Aussprache, Wortschatz, Syntax, Didaktik und Vorlesungsstruktur der Dozentin getrost als Fiasko bezeichnen darf.",1,16.0,0.0,3
1720,5c0f96868ae584001b06f260,Mieserable VL - Prüfung unangemessen - seit neuem Prof. nicht mehr zu empfehlen...,1,1.0,0.0,1
2509,6204d2b33294fe0021ebeb77,"Einfaches ECTS mit guter Note. Im Grunde ist alles, was Sie tun müssen, ein Gruppenpapier zu schreiben, in dem jede Person trägt über max 4 Seiten. Am Ende geben Sie eine sehr kurze Präsentation und das ist es. Keine Notwendigkeit, die Lection oder alles zu besuchen.",5,0.0,0.0,0
1457,5b68bf12917bb5001ac8c691,Vorlesungen bringen fast nix. Dort wird die Theorie einfach trocken serviert. Übungen waren nicht schlecht und die Prüfung war fair,2,4.0,0.0,1
2033,5c3fc9f2caa3e7001c6ba862,Ned bsunders spannend (viel wiederholig vo de anatomie-vorlesig). Aber defür hed mer wenig aweseheitspflicht und muess denn i dere ziit sache schribe/vorbereite.,3,0.0,0.0,0
2143,5c4725e6eacac4001cb0df95,"Noch nie ein solch professionell geführtes Modul gebucht. Super Dozenten & TAs, super Folien, gute Organisation, absolut faire Prüfung.  Nach Bekanntgabe der Noten wurde auf OLAT sogar die Musterlösung (Nur Antwortblatt) sowie der Originalscan des eigenen Lösungsblatt zur Verfügung gestellt. Absolut transparent.  Ein grosses Lob an allen Beteiligten; wären doch bloss alle Module an der Uni so gestaltet!",5,36.0,1.0,3
6320,62a128659a4c92002185f2a3,Prüfung ähnlich wie Probeprüfungen,4,0.0,0.0,0
219,5a61b7bee9399e001ac57c07,Ein Tipp - lest das OECD Modell am Anfang,3,0.0,1.0,0
936,5cdfcd8777bbe0001cfc2e52,Sehr interessantes Thema. In Ihrer Gruppenarbeit können Sie das spezifische Thema selbst wählen.,5,0.0,0.0,0
526,5c069b1813bc4d001b281eaf,Einfach schlecht...,1,7.0,0.0,2
3551,5d1f96816cf972001c81bf4d,"Aufbau und Folien teils verwirrend, Thema und Dozentin dafür top",4,1.0,0.0,1
4238,5e293ee0c2ad270022b09ee1,"Stoff spannend, Dozent super, durch Open Book aber Zeitstress, im Nachhinein hätte ich mehr auswendig gelernt Note: 4.25",3,1.0,0.0,1
